at_risk_binary_encoded,studied_credits,num_of_prev_attempts,imd_band_encoded,highest_education_encoded,before_course_click,sum_click,after_course_click,final_score,imd_band,highest_education
1,120,0,8,2,23.0,23.0,0.0,21.8089552238806,80-90%,A Level or Equivalent
1,90,0,0,1,32.0,648.0,616.0,15.0,0-10%,Lower Than A Level
1,60,0,4,2,24.0,35.0,11.0,21.8089552238806,40-50%,A Level or Equivalent
0,60,0,6,1,252.0,5881.0,5629.0,91.75,60-70%,Lower Than A Level
0,90,0,6,3,16.0,3123.0,3107.0,55.25,60-70%,HE Qualification
1,60,0,3,2,433.0,1213.0,780.0,10.5,30-40%,A Level or Equivalent
1,60,0,2,1,81.0,217.0,136.0,21.8089552238806,20-30%,Lower Than A Level
1,60,0,5,2,0.0,172.0,172.0,18.0,50-60%,A Level or Equivalent
0,60,0,2,2,175.0,7369.0,7194.0,82.5,20-30%,A Level or Equivalent
0,60,0,1,1,0.0,900.0,900.0,52.25,10-20%,Lower Than A Level
1,120,0,2,1,1.0,155.0,154.0,9.25,20-30%,Lower Than A Level
1,60,0,5,2,85.0,774.0,689.0,21.8089552238806,50-60%,A Level or Equivalent
0,90,0,3,3,27.0,2067.0,2040.0,64.75,30-40%,HE Qualification
0,90,0,2,3,55.0,3119.0,3064.0,49.5,20-30%,HE Qualification
0,120,0,0,1,306.0,2882.0,2576.0,57.75,0-10%,Lower Than A Level
1,60,0,3,1,223.0,1976.0,1753.0,47.75,30-40%,Lower Than A Level
1,90,0,8,2,11.0,533.0,522.0,10.0,80-90%,A Level or Equivalent
1,60,0,1,1,0.0,88.0,88.0,10.5,10-20%,Lower Than A Level
0,120,0,1,2,385.0,4808.0,4423.0,83.25,10-20%,A Level or Equivalent
0,60,0,9,1,7.0,2314.0,2307.0,72.75,90-100%,Lower Than A Level
0,120,0,0,1,264.0,5430.0,5166.0,89.0,0-10%,Lower Than A Level
1,60,0,7,3,185.0,2877.0,2692.0,44.75,70-80%,HE Qualification
1,60,0,1,2,1.0,529.0,528.0,30.25,10-20%,A Level or Equivalent
0,90,0,5,3,125.0,2955.0,2830.0,95.25,50-60%,HE Qualification
1,60,0,6,1,1.0,1.0,0.0,21.8089552238806,60-70%,Lower Than A Level
1,60,0,4,1,37.0,790.0,753.0,16.5,40-50%,Lower Than A Level
0,60,0,4,2,7.0,1197.0,1190.0,85.25,40-50%,A Level or Equivalent
0,120,0,9,2,540.0,4473.0,3933.0,89.0,90-100%,A Level or Equivalent
0,90,0,5,2,224.0,2654.0,2430.0,81.25,50-60%,A Level or Equivalent
0,120,0,4,1,723.0,3127.0,2404.0,78.5,40-50%,Lower Than A Level
0,90,0,4,2,236.0,3218.0,2982.0,72.0,40-50%,A Level or Equivalent
0,90,0,9,3,46.0,1532.0,1486.0,76.25,90-100%,HE Qualification
0,120,0,1,2,13.0,3528.0,3515.0,81.0,10-20%,A Level or Equivalent
1,90,0,2,3,119.0,122.0,3.0,29.15427927927928,20-30%,HE Qualification
0,60,0,2,1,55.0,3637.0,3582.0,93.75,20-30%,Lower Than A Level
1,60,0,6,2,128.0,2967.0,2839.0,63.5,60-70%,A Level or Equivalent
1,60,0,1,2,628.0,1391.0,763.0,22.5,10-20%,A Level or Equivalent
1,60,0,6,3,85.0,774.0,689.0,21.8089552238806,60-70%,HE Qualification
0,90,0,4,1,243.0,2651.0,2408.0,80.5,40-50%,Lower Than A Level
0,60,0,2,2,0.0,2439.0,2439.0,79.5,20-30%,A Level or Equivalent
1,60,0,3,1,85.0,774.0,689.0,21.8089552238806,30-40%,Lower Than A Level
0,60,0,0,1,38.0,1789.0,1751.0,45.75,0-10%,Lower Than A Level
1,60,0,6,2,140.0,1125.0,985.0,45.0,60-70%,A Level or Equivalent
1,60,0,8,2,7.0,312.0,305.0,12.75,80-90%,A Level or Equivalent
0,120,0,2,1,60.0,1402.0,1342.0,62.5,20-30%,Lower Than A Level
1,60,0,3,1,91.0,542.0,451.0,10.0,30-40%,Lower Than A Level
1,120,0,2,2,85.0,774.0,689.0,21.8089552238806,20-30%,A Level or Equivalent
0,120,0,4,2,1.0,4670.0,4669.0,69.5,40-50%,A Level or Equivalent
1,120,0,5,2,0.0,114.0,114.0,9.75,50-60%,A Level or Equivalent
1,90,0,1,1,41.0,888.0,847.0,16.0,10-20%,Lower Than A Level
1,120,0,1,2,1.0,15.0,14.0,21.8089552238806,10-20%,A Level or Equivalent
0,60,0,1,2,65.0,3155.0,3090.0,56.75,10-20%,A Level or Equivalent
0,90,0,1,1,61.0,1225.0,1164.0,39.5,10-20%,Lower Than A Level
0,60,0,8,2,193.0,4487.0,4294.0,92.0,80-90%,A Level or Equivalent
1,120,0,7,2,27.0,524.0,497.0,15.75,70-80%,A Level or Equivalent
0,60,0,3,1,22.0,8781.0,8759.0,85.25,30-40%,Lower Than A Level
0,60,0,5,2,129.0,3266.0,3137.0,82.75,50-60%,A Level or Equivalent
1,60,0,5,2,3.0,160.0,157.0,29.15427927927928,50-60%,A Level or Equivalent
0,60,0,9,2,140.0,7045.0,6905.0,84.25,90-100%,A Level or Equivalent
1,60,0,0,1,2.0,23.0,21.0,29.15427927927928,0-10%,Lower Than A Level
1,60,0,0,1,41.0,663.0,622.0,6.75,0-10%,Lower Than A Level
0,90,0,5,2,28.0,5081.0,5053.0,90.25,50-60%,A Level or Equivalent
1,180,0,6,1,54.0,57.0,3.0,21.8089552238806,60-70%,Lower Than A Level
0,90,0,2,3,478.0,4532.0,4054.0,92.5,20-30%,HE Qualification
0,120,0,8,2,4.0,1628.0,1624.0,50.5,80-90%,A Level or Equivalent
1,150,0,1,3,0.0,241.0,241.0,33.25,10-20%,HE Qualification
0,150,0,8,2,4.0,2412.0,2408.0,78.75,80-90%,A Level or Equivalent
1,120,0,5,2,0.0,38.0,38.0,21.8089552238806,50-60%,A Level or Equivalent
1,60,0,1,1,72.0,1203.0,1131.0,43.0,10-20%,Lower Than A Level
0,120,0,2,1,24.0,2643.0,2619.0,48.25,20-30%,Lower Than A Level
0,60,0,2,3,50.0,4833.0,4783.0,73.5,20-30%,HE Qualification
1,90,0,5,3,0.0,1899.0,1899.0,62.25,50-60%,HE Qualification
0,90,0,7,2,58.0,3420.0,3362.0,82.0,70-80%,A Level or Equivalent
1,120,0,1,2,50.0,1231.0,1181.0,15.5,10-20%,A Level or Equivalent
1,60,0,8,3,12.0,159.0,147.0,14.5,80-90%,HE Qualification
0,120,0,2,1,26.0,2238.0,2212.0,85.75,20-30%,Lower Than A Level
1,120,0,8,2,190.0,1890.0,1700.0,19.25,80-90%,A Level or Equivalent
1,120,0,1,1,0.0,173.0,173.0,8.5,10-20%,Lower Than A Level
0,60,0,4,1,106.0,3129.0,3023.0,70.75,40-50%,Lower Than A Level
0,90,0,4,1,147.0,2769.0,2622.0,92.75,40-50%,Lower Than A Level
1,90,0,7,1,365.0,3813.0,3448.0,28.0,70-80%,Lower Than A Level
1,180,0,2,3,85.0,774.0,689.0,21.8089552238806,20-30%,HE Qualification
1,120,0,5,2,19.0,239.0,220.0,12.75,50-60%,A Level or Equivalent
1,120,0,2,1,89.0,213.0,124.0,9.25,20-30%,Lower Than A Level
0,60,0,6,3,435.0,5948.0,5513.0,83.0,60-70%,HE Qualification
1,60,0,9,1,165.0,630.0,465.0,20.0,90-100%,Lower Than A Level
0,60,0,1,2,114.0,5438.0,5324.0,81.75,10-20%,A Level or Equivalent
0,60,0,9,2,243.0,3173.0,2930.0,80.0,90-100%,A Level or Equivalent
0,60,0,2,1,3.0,1068.0,1065.0,61.25,20-30%,Lower Than A Level
0,60,0,2,1,6.0,3189.0,3183.0,83.0,20-30%,Lower Than A Level
1,60,0,0,2,17.0,573.0,556.0,16.75,0-10%,A Level or Equivalent
0,120,0,2,1,31.0,3304.0,3273.0,75.25,20-30%,Lower Than A Level
0,60,0,5,2,117.0,3605.0,3488.0,80.25,50-60%,A Level or Equivalent
1,120,0,1,1,85.0,774.0,689.0,21.8089552238806,10-20%,Lower Than A Level
0,60,0,6,2,15.0,1990.0,1975.0,45.5,60-70%,A Level or Equivalent
0,90,0,8,2,0.0,3708.0,3708.0,78.75,80-90%,A Level or Equivalent
0,60,0,4,1,123.0,3193.0,3070.0,85.5,40-50%,Lower Than A Level
0,60,0,3,2,48.0,2667.0,2619.0,73.25,30-40%,A Level or Equivalent
0,60,0,9,2,199.0,5168.0,4969.0,89.25,90-100%,A Level or Equivalent
0,60,0,9,2,232.0,3568.0,3336.0,64.75,90-100%,A Level or Equivalent
0,60,0,8,2,73.0,3060.0,2987.0,79.5,80-90%,A Level or Equivalent
1,120,0,0,1,21.0,1518.0,1497.0,15.75,0-10%,Lower Than A Level
1,120,0,1,1,85.0,309.0,224.0,21.8089552238806,10-20%,Lower Than A Level
1,120,0,1,1,342.0,1841.0,1499.0,49.5,10-20%,Lower Than A Level
1,90,0,9,1,14.0,1431.0,1417.0,53.5,90-100%,Lower Than A Level
1,120,0,0,1,0.0,337.0,337.0,17.25,0-10%,Lower Than A Level
0,120,0,1,2,58.0,2357.0,2299.0,53.25,10-20%,A Level or Equivalent
1,90,0,4,1,67.0,588.0,521.0,15.0,40-50%,Lower Than A Level
1,60,0,4,1,73.0,740.0,667.0,14.5,40-50%,Lower Than A Level
1,120,0,4,2,17.0,17.0,0.0,21.8089552238806,40-50%,A Level or Equivalent
0,60,0,2,2,0.0,1370.0,1370.0,82.5,20-30%,A Level or Equivalent
1,90,0,6,2,55.0,1406.0,1351.0,73.0,60-70%,A Level or Equivalent
0,150,0,1,2,51.0,2472.0,2421.0,76.75,10-20%,A Level or Equivalent
1,60,0,5,1,306.0,511.0,205.0,21.8089552238806,50-60%,Lower Than A Level
0,120,0,2,1,609.0,6070.0,5461.0,87.0,20-30%,Lower Than A Level
1,90,0,3,2,2.0,813.0,811.0,20.5,30-40%,A Level or Equivalent
1,90,0,1,2,3.0,176.0,173.0,20.0,10-20%,A Level or Equivalent
1,60,0,2,2,52.0,2060.0,2008.0,16.5,20-30%,A Level or Equivalent
1,60,0,1,1,11.0,785.0,774.0,15.75,10-20%,Lower Than A Level
1,60,0,4,1,85.0,774.0,689.0,21.8089552238806,40-50%,Lower Than A Level
0,120,0,7,2,35.0,1287.0,1252.0,69.25,70-80%,A Level or Equivalent
0,60,0,8,2,0.0,1393.0,1393.0,68.25,80-90%,A Level or Equivalent
0,60,0,7,3,13.0,3696.0,3683.0,86.25,70-80%,HE Qualification
0,150,0,7,2,33.0,1401.0,1368.0,50.5,70-80%,A Level or Equivalent
0,120,0,5,2,44.0,1374.0,1330.0,74.0,50-60%,A Level or Equivalent
0,60,0,1,2,38.0,5046.0,5008.0,85.75,10-20%,A Level or Equivalent
0,120,0,6,1,56.0,2309.0,2253.0,70.75,60-70%,Lower Than A Level
1,60,0,9,1,111.0,111.0,0.0,29.15427927927928,90-100%,Lower Than A Level
1,60,0,9,2,63.0,469.0,406.0,9.75,90-100%,A Level or Equivalent
0,120,0,2,3,120.0,4914.0,4794.0,89.5,20-30%,HE Qualification
1,120,0,0,2,125.0,125.0,0.0,21.8089552238806,0-10%,A Level or Equivalent
1,60,0,5,2,2.0,477.0,475.0,20.25,50-60%,A Level or Equivalent
1,60,0,7,3,35.0,990.0,955.0,57.25,70-80%,HE Qualification
1,120,0,1,3,299.0,407.0,108.0,21.8089552238806,10-20%,HE Qualification
0,120,0,3,2,14.0,2210.0,2196.0,70.0,30-40%,A Level or Equivalent
0,60,0,0,3,52.0,5071.0,5019.0,84.25,0-10%,HE Qualification
0,60,0,5,1,5.0,2482.0,2477.0,56.25,50-60%,Lower Than A Level
1,150,0,2,0,481.0,1525.0,1044.0,10.75,20-30%,No Formal quals
1,60,0,9,1,85.0,774.0,689.0,21.8089552238806,90-100%,Lower Than A Level
1,60,0,4,2,23.0,24.0,1.0,21.8089552238806,40-50%,A Level or Equivalent
0,90,0,6,3,64.0,3076.0,3012.0,89.5,60-70%,HE Qualification
1,240,0,7,1,0.0,126.0,126.0,21.8089552238806,70-80%,Lower Than A Level
0,60,0,2,3,75.0,2570.0,2495.0,66.25,20-30%,HE Qualification
1,120,0,4,2,0.0,507.0,507.0,34.25,40-50%,A Level or Equivalent
1,60,0,5,1,67.0,103.0,36.0,29.15427927927928,50-60%,Lower Than A Level
1,120,0,8,2,0.0,76.0,76.0,9.25,80-90%,A Level or Equivalent
0,60,0,4,2,92.0,6066.0,5974.0,90.25,40-50%,A Level or Equivalent
0,60,0,9,1,49.0,2097.0,2048.0,82.75,90-100%,Lower Than A Level
0,120,0,8,1,146.0,3599.0,3453.0,85.25,80-90%,Lower Than A Level
0,90,0,7,3,398.0,10207.0,9809.0,96.5,70-80%,HE Qualification
0,120,0,2,3,150.0,3435.0,3285.0,60.5,20-30%,HE Qualification
0,120,0,7,2,114.0,5099.0,4985.0,77.0,70-80%,A Level or Equivalent
0,120,0,3,2,0.0,2778.0,2778.0,83.5,30-40%,A Level or Equivalent
0,60,0,6,3,22.0,1487.0,1465.0,88.75,60-70%,HE Qualification
0,120,0,5,1,77.0,2615.0,2538.0,58.75,50-60%,Lower Than A Level
1,60,0,8,2,151.0,3629.0,3478.0,36.5,80-90%,A Level or Equivalent
1,120,0,9,2,24.0,238.0,214.0,11.75,90-100%,A Level or Equivalent
1,60,0,6,2,0.0,17.0,17.0,29.15427927927928,60-70%,A Level or Equivalent
1,90,0,2,1,0.0,108.0,108.0,8.75,20-30%,Lower Than A Level
1,60,0,9,1,11.0,1375.0,1364.0,58.75,90-100%,Lower Than A Level
0,180,0,2,3,142.0,5456.0,5314.0,40.25,20-30%,HE Qualification
0,60,0,8,3,73.0,5902.0,5829.0,80.75,80-90%,HE Qualification
1,90,0,5,1,65.0,3251.0,3186.0,79.25,50-60%,Lower Than A Level
0,60,0,4,2,14.0,3028.0,3014.0,62.0,40-50%,A Level or Equivalent
1,60,0,0,3,18.0,892.0,874.0,10.25,0-10%,HE Qualification
0,60,0,3,2,162.0,2612.0,2450.0,78.0,30-40%,A Level or Equivalent
1,120,0,5,2,516.0,2464.0,1948.0,17.75,50-60%,A Level or Equivalent
0,60,0,2,3,6.0,7709.0,7703.0,89.5,20-30%,HE Qualification
0,60,0,7,2,129.0,3204.0,3075.0,61.5,70-80%,A Level or Equivalent
1,60,0,1,1,85.0,774.0,689.0,21.8089552238806,10-20%,Lower Than A Level
0,120,0,2,1,5.0,2485.0,2480.0,91.5,20-30%,Lower Than A Level
1,60,0,3,1,85.0,774.0,689.0,21.8089552238806,30-40%,Lower Than A Level
1,120,0,9,1,121.0,2637.0,2516.0,62.75,90-100%,Lower Than A Level
1,120,0,0,2,125.0,125.0,0.0,21.8089552238806,0-10%,A Level or Equivalent
1,60,0,1,1,244.0,1367.0,1123.0,11.0,10-20%,Lower Than A Level
1,60,0,1,2,248.0,1360.0,1112.0,21.0,10-20%,A Level or Equivalent
1,60,0,3,2,13.0,488.0,475.0,38.0,30-40%,A Level or Equivalent
0,90,0,4,1,6.0,5483.0,5477.0,90.75,40-50%,Lower Than A Level
1,90,0,9,1,4.0,469.0,465.0,8.5,90-100%,Lower Than A Level
1,90,0,7,4,15.0,795.0,780.0,9.5,70-80%,Post Graduate Qualification
1,60,0,6,1,29.0,29.0,0.0,21.8089552238806,60-70%,Lower Than A Level
0,60,0,2,2,29.0,2393.0,2364.0,82.5,20-30%,A Level or Equivalent
0,60,0,3,1,180.0,2040.0,1860.0,73.5,30-40%,Lower Than A Level
1,60,0,8,1,38.0,113.0,75.0,29.15427927927928,80-90%,Lower Than A Level
0,120,0,8,1,148.0,7618.0,7470.0,90.75,80-90%,Lower Than A Level
0,60,0,6,3,73.0,2930.0,2857.0,83.0,60-70%,HE Qualification
1,150,0,4,1,60.0,581.0,521.0,21.8089552238806,40-50%,Lower Than A Level
1,90,0,9,1,59.0,1961.0,1902.0,32.75,90-100%,Lower Than A Level
0,90,0,4,3,111.0,3354.0,3243.0,95.75,40-50%,HE Qualification
1,60,0,5,3,0.0,1585.0,1585.0,50.0,50-60%,HE Qualification
1,150,0,7,2,1.0,1.0,0.0,21.8089552238806,70-80%,A Level or Equivalent
0,60,0,3,1,21.0,1535.0,1514.0,56.75,30-40%,Lower Than A Level
1,120,0,1,1,35.0,177.0,142.0,29.15427927927928,10-20%,Lower Than A Level
1,60,0,2,2,0.0,333.0,333.0,14.75,20-30%,A Level or Equivalent
0,60,0,9,4,7.0,2152.0,2145.0,82.0,90-100%,Post Graduate Qualification
0,90,0,1,2,336.0,4096.0,3760.0,93.75,10-20%,A Level or Equivalent
1,60,0,5,3,18.0,18.0,0.0,21.8089552238806,50-60%,HE Qualification
0,60,0,9,2,45.0,2273.0,2228.0,64.5,90-100%,A Level or Equivalent
1,90,0,2,1,29.0,716.0,687.0,24.25,20-30%,Lower Than A Level
1,90,0,2,1,1.0,523.0,522.0,17.75,20-30%,Lower Than A Level
1,60,0,0,3,0.0,118.0,118.0,6.25,0-10%,HE Qualification
0,60,0,7,3,302.0,6360.0,6058.0,87.75,70-80%,HE Qualification
1,120,0,0,2,64.0,1270.0,1206.0,19.5,0-10%,A Level or Equivalent
1,90,0,0,1,1.0,1449.0,1448.0,19.5,0-10%,Lower Than A Level
1,90,0,1,1,7.0,342.0,335.0,8.75,10-20%,Lower Than A Level
0,60,0,2,1,102.0,4546.0,4444.0,61.0,20-30%,Lower Than A Level
1,90,0,3,0,0.0,384.0,384.0,29.15427927927928,30-40%,No Formal quals
1,60,0,3,2,64.0,866.0,802.0,18.5,30-40%,A Level or Equivalent
1,120,0,2,3,85.0,774.0,689.0,21.8089552238806,20-30%,HE Qualification
1,60,0,2,2,85.0,774.0,689.0,21.8089552238806,20-30%,A Level or Equivalent
0,90,0,7,2,37.0,2256.0,2219.0,82.25,70-80%,A Level or Equivalent
1,150,0,2,2,3.0,273.0,270.0,13.0,20-30%,A Level or Equivalent
0,150,0,9,2,225.0,4019.0,3794.0,87.75,90-100%,A Level or Equivalent
1,60,0,4,1,120.0,682.0,562.0,29.0,40-50%,Lower Than A Level
0,120,0,2,2,0.0,3251.0,3251.0,62.0,20-30%,A Level or Equivalent
0,60,0,2,2,49.0,4899.0,4850.0,86.0,20-30%,A Level or Equivalent
0,120,0,2,2,119.0,3787.0,3668.0,73.0,20-30%,A Level or Equivalent
0,60,0,2,3,72.0,4739.0,4667.0,72.25,20-30%,HE Qualification
1,180,0,1,3,115.0,1709.0,1594.0,17.75,10-20%,HE Qualification
0,90,0,2,2,208.0,2142.0,1934.0,87.75,20-30%,A Level or Equivalent
1,90,0,4,3,467.0,1841.0,1374.0,41.75,40-50%,HE Qualification
1,60,0,0,1,3.0,831.0,828.0,42.5,0-10%,Lower Than A Level
1,90,0,0,1,12.0,289.0,277.0,29.15427927927928,0-10%,Lower Than A Level
1,60,0,1,0,4.0,19.0,15.0,21.8089552238806,10-20%,No Formal quals
0,120,0,9,3,57.0,2337.0,2280.0,67.5,90-100%,HE Qualification
1,90,0,8,2,1.0,444.0,443.0,9.5,80-90%,A Level or Equivalent
1,120,0,9,1,56.0,708.0,652.0,17.0,90-100%,Lower Than A Level
1,60,0,6,2,0.0,1.0,1.0,21.8089552238806,60-70%,A Level or Equivalent
0,180,0,3,1,699.0,5849.0,5150.0,71.5,30-40%,Lower Than A Level
0,120,0,4,2,3.0,3426.0,3423.0,75.0,40-50%,A Level or Equivalent
0,60,0,7,1,192.0,7618.0,7426.0,84.75,70-80%,Lower Than A Level
0,90,0,2,2,135.0,2806.0,2671.0,68.25,20-30%,A Level or Equivalent
1,120,0,6,2,1.0,82.0,81.0,21.8089552238806,60-70%,A Level or Equivalent
0,120,0,3,1,97.0,3087.0,2990.0,74.0,30-40%,Lower Than A Level
1,60,0,5,1,22.0,22.0,0.0,21.8089552238806,50-60%,Lower Than A Level
1,60,0,9,1,85.0,774.0,689.0,21.8089552238806,90-100%,Lower Than A Level
0,60,0,1,1,0.0,1823.0,1823.0,76.5,10-20%,Lower Than A Level
0,60,0,9,2,31.0,1612.0,1581.0,78.5,90-100%,A Level or Equivalent
1,120,0,1,2,85.0,774.0,689.0,21.8089552238806,10-20%,A Level or Equivalent
1,90,0,3,2,60.0,1972.0,1912.0,68.25,30-40%,A Level or Equivalent
0,60,0,1,2,81.0,3265.0,3184.0,73.75,10-20%,A Level or Equivalent
0,120,0,4,2,190.0,2075.0,1885.0,86.75,40-50%,A Level or Equivalent
0,120,0,6,2,28.0,2278.0,2250.0,75.0,60-70%,A Level or Equivalent
1,120,0,9,4,22.0,361.0,339.0,12.5,90-100%,Post Graduate Qualification
1,120,0,2,2,205.0,1704.0,1499.0,57.25,20-30%,A Level or Equivalent
0,60,0,8,2,162.0,2010.0,1848.0,40.0,80-90%,A Level or Equivalent
0,60,0,7,2,0.0,3464.0,3464.0,69.5,70-80%,A Level or Equivalent
0,60,0,8,2,15.0,3895.0,3880.0,86.5,80-90%,A Level or Equivalent
1,90,0,6,1,8.0,14.0,6.0,29.15427927927928,60-70%,Lower Than A Level
0,60,0,5,3,85.0,3873.0,3788.0,67.0,50-60%,HE Qualification
1,60,0,2,2,57.0,114.0,57.0,21.8089552238806,20-30%,A Level or Equivalent
1,90,0,3,3,48.0,1067.0,1019.0,30.25,30-40%,HE Qualification
0,60,0,7,2,117.0,12709.0,12592.0,84.25,70-80%,A Level or Equivalent
0,120,0,6,3,30.0,1790.0,1760.0,92.25,60-70%,HE Qualification
0,120,0,2,2,2188.0,11855.0,9667.0,70.5,20-30%,A Level or Equivalent
1,60,0,2,2,133.0,585.0,452.0,10.5,20-30%,A Level or Equivalent
0,90,0,9,2,361.0,7683.0,7322.0,85.75,90-100%,A Level or Equivalent
1,60,0,6,2,22.0,22.0,0.0,21.8089552238806,60-70%,A Level or Equivalent
1,60,0,5,3,369.0,1195.0,826.0,24.0,50-60%,HE Qualification
0,60,0,3,3,190.0,4407.0,4217.0,82.5,30-40%,HE Qualification
1,60,0,8,3,136.0,577.0,441.0,5.75,80-90%,HE Qualification
0,60,0,6,2,213.0,5829.0,5616.0,79.75,60-70%,A Level or Equivalent
1,60,0,2,4,4.0,390.0,386.0,10.5,20-30%,Post Graduate Qualification
1,60,0,0,2,26.0,106.0,80.0,6.25,0-10%,A Level or Equivalent
0,60,0,9,2,122.0,4609.0,4487.0,92.0,90-100%,A Level or Equivalent
1,90,0,3,1,7.0,424.0,417.0,19.75,30-40%,Lower Than A Level
0,60,0,4,1,0.0,3707.0,3707.0,61.75,40-50%,Lower Than A Level
1,60,0,2,1,165.0,3468.0,3303.0,33.75,20-30%,Lower Than A Level
1,60,0,1,1,171.0,1052.0,881.0,8.25,10-20%,Lower Than A Level
0,60,0,1,3,74.0,6446.0,6372.0,87.5,10-20%,HE Qualification
1,240,0,5,2,85.0,774.0,689.0,21.8089552238806,50-60%,A Level or Equivalent
0,60,0,4,1,158.0,3908.0,3750.0,73.5,40-50%,Lower Than A Level
0,150,0,3,2,9.0,1835.0,1826.0,50.25,30-40%,A Level or Equivalent
0,60,0,2,3,167.0,3726.0,3559.0,79.75,20-30%,HE Qualification
0,120,0,9,2,69.0,3123.0,3054.0,86.75,90-100%,A Level or Equivalent
0,60,0,0,1,57.0,3143.0,3086.0,65.5,0-10%,Lower Than A Level
1,60,0,2,3,86.0,186.0,100.0,29.15427927927928,20-30%,HE Qualification
0,60,0,7,1,59.0,3707.0,3648.0,52.25,70-80%,Lower Than A Level
0,120,0,1,2,1.0,1906.0,1905.0,57.5,10-20%,A Level or Equivalent
0,90,0,2,1,2.0,1366.0,1364.0,52.0,20-30%,Lower Than A Level
0,120,0,4,2,39.0,2630.0,2591.0,85.25,40-50%,A Level or Equivalent
1,60,0,7,3,148.0,1592.0,1444.0,23.75,70-80%,HE Qualification
0,90,0,1,1,107.0,5839.0,5732.0,82.5,10-20%,Lower Than A Level
0,60,0,3,3,95.0,3140.0,3045.0,71.5,30-40%,HE Qualification
1,60,0,6,1,85.0,774.0,689.0,21.8089552238806,60-70%,Lower Than A Level
1,60,0,9,2,0.0,798.0,798.0,55.25,90-100%,A Level or Equivalent
1,120,0,7,1,46.0,2594.0,2548.0,66.75,70-80%,Lower Than A Level
1,60,0,1,1,127.0,497.0,370.0,6.0,10-20%,Lower Than A Level
1,90,0,2,1,253.0,2466.0,2213.0,19.0,20-30%,Lower Than A Level
0,60,0,1,2,64.0,1532.0,1468.0,40.25,10-20%,A Level or Equivalent
0,60,0,6,2,242.0,2607.0,2365.0,65.75,60-70%,A Level or Equivalent
0,120,0,0,1,130.0,4387.0,4257.0,78.25,0-10%,Lower Than A Level
0,60,0,2,3,372.0,3225.0,2853.0,83.5,20-30%,HE Qualification
1,90,0,0,1,7.0,36.0,29.0,29.15427927927928,0-10%,Lower Than A Level
1,60,0,3,3,17.0,72.0,55.0,10.0,30-40%,HE Qualification
1,120,0,6,1,79.0,186.0,107.0,10.0,60-70%,Lower Than A Level
1,60,0,8,1,25.0,98.0,73.0,18.5,80-90%,Lower Than A Level
0,60,0,3,2,75.0,1124.0,1049.0,69.0,30-40%,A Level or Equivalent
0,60,0,2,1,214.0,3055.0,2841.0,81.75,20-30%,Lower Than A Level
1,120,0,5,1,69.0,110.0,41.0,12.75,50-60%,Lower Than A Level
1,60,0,7,3,2.0,2.0,0.0,21.8089552238806,70-80%,HE Qualification
0,60,0,8,3,25.0,4165.0,4140.0,95.5,80-90%,HE Qualification
1,240,0,6,1,1.0,235.0,234.0,8.5,60-70%,Lower Than A Level
1,90,0,6,1,37.0,659.0,622.0,54.0,60-70%,Lower Than A Level
0,90,0,2,3,13.0,3130.0,3117.0,62.75,20-30%,HE Qualification
0,150,0,9,3,31.0,1210.0,1179.0,47.75,90-100%,HE Qualification
1,120,0,6,1,52.0,4596.0,4544.0,43.75,60-70%,Lower Than A Level
0,60,0,5,2,56.0,1161.0,1105.0,77.5,50-60%,A Level or Equivalent
0,60,0,5,2,11.0,4255.0,4244.0,90.5,50-60%,A Level or Equivalent
1,90,0,3,2,48.0,1458.0,1410.0,9.5,30-40%,A Level or Equivalent
0,60,0,5,1,203.0,5273.0,5070.0,87.75,50-60%,Lower Than A Level
0,60,0,0,1,8.0,1194.0,1186.0,77.25,0-10%,Lower Than A Level
1,120,0,4,2,144.0,261.0,117.0,21.8089552238806,40-50%,A Level or Equivalent
0,60,2,1,1,28.0,1423.0,1395.0,50.75,10-20%,Lower Than A Level
0,60,0,4,2,43.0,2273.0,2230.0,82.25,40-50%,A Level or Equivalent
1,60,0,3,2,0.0,110.0,110.0,9.25,30-40%,A Level or Equivalent
0,90,0,9,2,4.0,2073.0,2069.0,82.0,90-100%,A Level or Equivalent
1,60,1,8,1,131.0,474.0,343.0,17.0,80-90%,Lower Than A Level
0,220,1,4,2,193.0,2284.0,2091.0,87.5,40-50%,A Level or Equivalent
1,120,0,0,1,85.0,774.0,689.0,21.8089552238806,0-10%,Lower Than A Level
1,60,1,6,2,3.0,888.0,885.0,38.0,60-70%,A Level or Equivalent
0,60,0,6,3,1233.0,19126.0,17893.0,96.25,60-70%,HE Qualification
0,120,0,2,3,1.0,2315.0,2314.0,87.0,20-30%,HE Qualification
1,60,2,2,2,198.0,1657.0,1459.0,17.25,20-30%,A Level or Equivalent
0,60,1,8,2,0.0,936.0,936.0,80.0,80-90%,A Level or Equivalent
1,60,0,3,3,52.0,1310.0,1258.0,55.5,30-40%,HE Qualification
0,60,0,8,2,730.0,6699.0,5969.0,95.25,80-90%,A Level or Equivalent
0,120,0,5,3,298.0,3615.0,3317.0,72.25,50-60%,HE Qualification
1,60,1,2,2,304.0,2044.0,1740.0,41.0,20-30%,A Level or Equivalent
0,90,0,8,3,144.0,3380.0,3236.0,89.25,80-90%,HE Qualification
1,120,1,8,3,549.0,2421.0,1872.0,9.75,80-90%,HE Qualification
